Mirpur-10,2026,5,5,15,1.0
Mirpur-12,2026,5,5,15,1.0
Moghbazar,2026,5,5,15,1.0
Mohammadpur,2026,5,5,15,1.7
Mohakhali,2026,5,5,15,1.6
Motijheel,2026,5,5,15,1.0
Nakhalpara,2026,5,5,15,1.0
New Market,2026,5,5,15,1.0
Nikunja,2026,5,5,15,1.0
Pallabi,2026,5,5,15,1.0
Paltan,2026,5,5,15,1.0
Panthapath,2026,5,5,15,1.0
Postogola,2026,5,5,15,1.0
Ramna,2026,5,5,15,1.0
Rampura,2026,5,5,15,1.0
Sadarghat,2026,5,5,15,1.0
Science Lab,2026,5,5,15,1.0
Shahbagh,2026,5,5,15,1.0
Shewrapara,2026,5,5,15,1.0
Shyampur,2026,5,5,15,1.0
Sutrapur,2026,5,5,15,1.3
Tejgaon,2026,5,5,15,1.0
Uttara-1,2026,5,5,15,1.0
Uttara-3,2026,5,5,15,1.0
Uttara-7,2026,5,5,15,1.0
Wari,2026,5,5,15,1.0
Agargaon,2026,5,5,16,1.0
Airport,2026,5,5,16,1.5
Badda,2026,5,5,16,1.0
Banani,2026,5,5,16,1.0
Bangshal,2026,5,5,16,1.0
Baridhara,2026,5,5,16,1.0
Bashundhara,2026,5,5,16,1.0
Bijoynagar,2026,5,5,16,1.0
Chawk Bazar,2026,5,5,16,1.0
DOHS Mohakhali,2026,5,5,16,1.0
Demra,2026,5,5,16,1.0
Dhanmondi,2026,5,5,16,1.0
Elephant Road,2026,5,5,16,1.5
Eskaton,2026,5,5,16,1.0
Farmgate,2026,5,5,16,1.4
Gabtoli,2026,5,5,16,1.0
Green Road,2026,5,5,16,1.5
Gulshan-1,2026,5,5,16,1.0
Gulshan-2,2026,5,5,16,1.0
Hatirpool,2026,5,5,16,1.0
Hazaribagh,2026,5,5,16,1.0
Islampur,2026,5,5,16,1.0
Jatrabari,2026,5,5,16,1.0
Kakrail,2026,5,5,16,1.0
Kallyanpur,2026,5,5,16,1.0
Kamalapur,2026,5,5,16,1.0
Karwan Bazar,2026,5,5,16,1.0
Kazipara,2026,5,5,16,1.0
Keraniganj,2026,5,5,16,1.0
Khilkhet,2026,5,5,16,1.0
Kuril,2026,5,5,16,1.0
Lalbagh,2026,5,5,16,1.0
Malibagh,2026,5,5,16,1.7
Mirpur-1,2026,5,5,16,1.0
Mirpur-10,2026,5,5,16,1.0
Mirpur-12,2026,5,5,16,1.0
Moghbazar,2026,5,5,16,1.3
Mohammadpur,2026,5,5,16,1.0
Mohakhali,2026,5,5,16,1.0
Motijheel,2026,5,5,16,1.0
Nakhalpara,2026,5,5,16,1.0
New Market,2026,5,5,16,1.0
Nikunja,2026,5,5,16,1.0
Pallabi,2026,5,5,16,1.0
Paltan,2026,5,5,16,1.0
Panthapath,2026,5,5,16,1.0
Postogola,2026,5,5,16,1.0
Ramna,2026,5,5,16,1.0
Rampura,2026,5,5,16,1.0
Sadarghat,2026,5,5,16,1.0
Science Lab,2026,5,5,16,1.0
Shahbagh,2026,5,5,16,1.0
Shewrapara,2026,5,5,16,1.0
Shyampur,2026,5,5,16,1.0
Sutrapur,2026,5,5,16,1.0
Tejgaon,2026,5,5,16,1.0
Uttara-1,2026,5,5,16,1.0
Uttara-3,2026,5,5,16,1.0
Uttara-7,2026,5,5,16,1.0
Wari,2026,5,5,16,1.0
Agargaon,2026,5,5,17,1.0
Airport,2026,5,5,17,1.0
Badda,2026,5,5,17,1.0
Banani,2026,5,5,17,1.0
Bangshal,2026,5,5,17,1.0
Baridhara,2026,5,5,17,1.0
Bashundhara,2026,5,5,17,1.0
Bijoynagar,2026,5,5,17,1.7
Chawk Bazar,2026,5,5,17,1.3
DOHS Mohakhali,2026,5,5,17,1.0
Demra,2026,5,5,17,1.5
Dhanmondi,2026,5,5,17,1.5
Elephant Road,2026,5,5,17,1.0
Eskaton,2026,5,5,17,1.0
Farmgate,2026,5,5,17,1.0
Gabtoli,2026,5,5,17,1.0
Green Road,2026,5,5,17,1.0
Gulshan-1,2026,5,5,17,1.0
Gulshan-2,2026,5,5,17,1.0
Hatirpool,2026,5,5,17,1.0
Hazaribagh,2026,5,5,17,1.7
Islampur,2026,5,5,17,1.0
Jatrabari,2026,5,5,17,1.8
Kakrail,2026,5,5,17,1.0
Kallyanpur,2026,5,5,17,1.0
Kamalapur,2026,5,5,17,1.4
Karwan Bazar,2026,5,5,17,1.0
Kazipara,2026,5,5,17,1.0
Keraniganj,2026,5,5,17,1.0
Khilkhet,2026,5,5,17,1.0
Kuril,2026,5,5,17,1.0
Lalbagh,2026,5,5,17,1.0
Malibagh,2026,5,5,17,1.0
Mirpur-1,2026,5,5,17,1.6
Mirpur-10,2026,5,5,17,1.0
Mirpur-12,2026,5,5,17,1.0
Moghbazar,2026,5,5,17,1.0
Mohammadpur,2026,5,5,17,1.0
Mohakhali,2026,5,5,17,1.0
Motijheel,2026,5,5,17,1.0
Nakhalpara,2026,5,5,17,1.0
New Market,2026,5,5,17,1.0
Nikunja,2026,5,5,17,1.0
Pallabi,2026,5,5,17,1.0
Paltan,2026,5,5,17,1.8
Panthapath,2026,5,5,17,1.0
Postogola,2026,5,5,17,1.0
Ramna,2026,5,5,17,1.0
Rampura,2026,5,5,17,1.0
Sadarghat,2026,5,5,17,1.0
Science Lab,2026,5,5,17,1.0
Shahbagh,2026,5,5,17,1.0
Shewrapara,2026,5,5,17,1.0
Shyampur,2026,5,5,17,1.0
Sutrapur,2026,5,5,17,1.0
Tejgaon,2026,5,5,17,1.0
Uttara-1,2026,5,5,17,1.0
Uttara-3,2026,5,5,17,1.0
Uttara-7,2026,5,5,17,1.0
Wari,2026,5,5,17,1.0
Agargaon,2026,5,5,18,1.5
Airport,2026,5,5,18,1.7
Badda,2026,5,5,18,1.0
Banani,2026,5,5,18,1.0
Bangshal,2026,5,5,18,1.0
Baridhara,2026,5,5,18,1.4
Bashundhara,2026,5,5,18,1.0
Bijoynagar,2026,5,5,18,1.0
Chawk Bazar,2026,5,5,18,1.0
DOHS Mohakhali,2026,5,5,18,1.0
Demra,2026,5,5,18,1.0
Dhanmondi,2026,5,5,18,1.0
Elephant Road,2026,5,5,18,1.0
Eskaton,2026,5,5,18,1.0
Farmgate,2026,5,5,18,1.0
Gabtoli,2026,5,5,18,1.0
Green Road,2026,5,5,18,1.0
Gulshan-1,2026,5,5,18,1.0
Gulshan-2,2026,5,5,18,1.0
Hatirpool,2026,5,5,18,1.0
Hazaribagh,2026,5,5,18,1.0
Islampur,2026,5,5,18,1.0
Jatrabari,2026,5,5,18,1.0
Kakrail,2026,5,5,18,1.0
Kallyanpur,2026,5,5,18,1.0
Kamalapur,2026,5,5,18,1.0
Karwan Bazar,2026,5,5,18,1.0
Kazipara,2026,5,5,18,1.0
Keraniganj,2026,5,5,18,1.0
Khilkhet,2026,5,5,18,1.0
Kuril,2026,5,5,18,1.0
Lalbagh,2026,5,5,18,1.0
Malibagh,2026,5,5,18,1.5
Mirpur-1,2026,5,5,18,1.0
Mirpur-10,2026,5,5,18,1.0
Mirpur-12,2026,5,5,18,1.0
Moghbazar,2026,5,5,18,1.0
Mohammadpur,2026,5,5,18,1.0
Mohakhali,2026,5,5,18,1.0
Motijheel,2026,5,5,18,1.0
Nakhalpara,2026,5,5,18,1.0
New Market,2026,5,5,18,1.5
Nikunja,2026,5,5,18,1.0
Pallabi,2026,5,5,18,1.0
Paltan,2026,5,5,18,1.0
Panthapath,2026,5,5,18,1.0
Postogola,2026,5,5,18,1.0
Ramna,2026,5,5,18,1.0
Rampura,2026,5,5,18,1.0
Sadarghat,2026,5,5,18,1.0
Science Lab,2026,5,5,18,1.0
Shahbagh,2026,5,5,18,1.0
Shewrapara,2026,5,5,18,1.0
Shyampur,2026,5,5,18,1.7
Sutrapur,2026,5,5,18,1.3
Tejgaon,2026,5,5,18,1.0
Uttara-1,2026,5,5,18,1.6
Uttara-3,2026,5,5,18,1.0
Uttara-7,2026,5,5,18,1.0
Wari,2026,5,5,18,1.5
Agargaon,2026,5,5,19,1.0
Airport,2026,5,5,19,1.0
Badda,2026,5,5,19,1.0
Banani,2026,5,5,19,1.0
Bangshal,2026,5,5,19,1.0
Baridhara,2026,5,5,19,1.0
Bashundhara,2026,5,5,19,1.0
Bijoynagar,2026,5,5,19,1.0
Chawk Bazar,2026,5,5,19,1.0
DOHS Mohakhali,2026,5,5,19,1.0
Demra,2026,5,5,19,1.0
Dhanmondi,2026,5,5,19,1.5
Elephant Road,2026,5,5,19,1.0
Eskaton,2026,5,5,19,1.0
Farmgate,2026,5,5,19,1.5
Gabtoli,2026,5,5,19,1.0
Green Road,2026,5,5,19,1.0
Gulshan-1,2026,5,5,19,1.0
Gulshan-2,2026,5,5,19,1.0
Hatirpool,2026,5,5,19,1.0
Hazaribagh,2026,5,5,19,1.0
Islampur,2026,5,5,19,1.0
Jatrabari,2026,5,5,19,1.0
Kakrail,2026,5,5,19,1.8
Kallyanpur,2026,5,5,19,1.0
Kamalapur,2026,5,5,19,1.0
Karwan Bazar,2026,5,5,19,1.0
Kazipara,2026,5,5,19,1.0
Keraniganj,2026,5,5,19,1.0
Khilkhet,2026,5,5,19,1.0
Kuril,2026,5,5,19,1.0
Lalbagh,2026,5,5,19,1.0
Malibagh,2026,5,5,19,1.0
Mirpur-1,2026,5,5,19,1.0
Mirpur-10,2026,5,5,19,1.0
Mirpur-12,2026,5,5,19,1.0
Moghbazar,2026,5,5,19,1.0
Mohammadpur,2026,5,5,19,1.0
Mohakhali,2026,5,5,19,1.0
Motijheel,2026,5,5,19,1.6
Nakhalpara,2026,5,5,19,1.0
New Market,2026,5,5,19,1.0
Nikunja,2026,5,5,19,1.0
Pallabi,2026,5,5,19,1.0
Paltan,2026,5,5,19,1.6
Panthapath,2026,5,5,19,1.0
Postogola,2026,5,5,19,1.0
Ramna,2026,5,5,19,1.0
Rampura,2026,5,5,19,1.0
Sadarghat,2026,5,5,19,1.0
Science Lab,2026,5,5,19,1.0
Shahbagh,2026,5,5,19,1.0
Shewrapara,2026,5,5,19,1.0
Shyampur,2026,5,5,19,1.0
Sutrapur,2026,5,5,19,1.0
Tejgaon,2026,5,5,19,1.0
Uttara-1,2026,5,5,19,1.6
Uttara-3,2026,5,5,19,1.0
Uttara-7,2026,5,5,19,1.0
Wari,2026,5,5,19,1.0
Agargaon,2026,5,5,20,1.0
Airport,2026,5,5,20,1.7
Badda,2026,5,5,20,1.0
Banani,2026,5,5,20,1.0
Bangshal,2026,5,5,20,1.0
Baridhara,2026,5,5,20,1.0
Bashundhara,2026,5,5,20,1.0
Bijoynagar,2026,5,5,20,1.0
Chawk Bazar,2026,5,5,20,1.4
DOHS Mohakhali,2026,5,5,20,1.0
Demra,2026,5,5,20,1.0
Dhanmondi,2026,5,5,20,1.0
Elephant Road,2026,5,5,20,1.0
Eskaton,2026,5,5,20,1.0
Farmgate,2026,5,5,20,1.0
Gabtoli,2026,5,5,20,1.0
Green Road,2026,5,5,20,1.0
Gulshan-1,2026,5,5,20,1.0
Gulshan-2,2026,5,5,20,1.0
Hatirpool,2026,5,5,20,1.0
Hazaribagh,2026,5,5,20,1.5
Islampur,2026,5,5,20,1.0
Jatrabari,2026,5,5,20,1.7
Kakrail,2026,5,5,20,1.0
Kallyanpur,2026,5,5,20,1.0
Kamalapur,2026,5,5,20,1.0
Karwan Bazar,2026,5,5,20,1.0
Kazipara,2026,5,5,20,1.0
Keraniganj,2026,5,5,20,1.0
Khilkhet,2026,5,5,20,1.0
Kuril,2026,5,5,20,1.8
Lalbagh,2026,5,5,20,1.0
Malibagh,2026,5,5,20,1.0
Mirpur-1,2026,5,5,20,1.0
Mirpur-10,2026,5,5,20,1.0
Mirpur-12,2026,5,5,20,1.0
Moghbazar,2026,5,5,20,1.0
Mohammadpur,2026,5,5,20,1.0
Mohakhali,2026,5,5,20,1.0
Motijheel,2026,5,5,20,1.0
Nakhalpara,2026,5,5,20,1.0
New Market,2026,5,5,20,1.0
Nikunja,2026,5,5,20,1.0
Pallabi,2026,5,5,20,1.0
Paltan,2026,5,5,20,1.0
Panthapath,2026,5,5,20,1.0
Postogola,2026,5,5,20,1.8
Ramna,2026,5,5,20,1.0
Rampura,2026,5,5,20,1.0
Sadarghat,2026,5,5,20,1.0
Science Lab,2026,5,5,20,1.0
Shahbagh,2026,5,5,20,1.0
Shewrapara,2026,5,5,20,1.0
Shyampur,2026,5,5,20,1.3
Sutrapur,2026,5,5,20,1.0
Tejgaon,2026,5,5,20,1.0
Uttara-1,2026,5,5,20,1.0
Uttara-3,2026,5,5,20,1.0
Uttara-7,2026,5,5,20,1.0
Wari,2026,5,5,20,1.0
Agargaon,2026,5,5,21,1.0
Airport,2026,5,5,21,1.0
Badda,2026,5,5,21,1.0
Banani,2026,5,5,21,1.0
Bangshal,2026,5,5,21,1.0
Baridhara,2026,5,5,21,1.0
Bashundhara,2026,5,5,21,1.0
Bijoynagar,2026,5,5,21,1.0
Chawk Bazar,2026,5,5,21,1.0
DOHS Mohakhali,2026,5,5,21,1.0
Demra,2026,5,5,21,1.0
Dhanmondi,2026,5,5,21,1.0
Elephant Road,2026,5,5,21,1.0
Eskaton,2026,5,5,21,1.0
Farmgate,2026,5,5,21,1.0
Gabtoli,2026,5,5,21,1.0
Green Road,2026,5,5,21,1.0
Gulshan-1,2026,5,5,21,1.0
Gulshan-2,2026,5,5,21,1.0
Hatirpool,2026,5,5,21,1.0
Hazaribagh,2026,5,5,21,1.0
Islampur,2026,5,5,21,1.0
Jatrabari,2026,5,5,21,1.0
Kakrail,2026,5,5,21,1.0
Kallyanpur,2026,5,5,21,1.0
Kamalapur,2026,5,5,21,1.0
Karwan Bazar,2026,5,5,21,1.0
Kazipara,2026,5,5,21,1.0
Keraniganj,2026,5,5,21,1.0
Khilkhet,2026,5,5,21,1.0
Kuril,2026,5,5,21,1.0
Lalbagh,2026,5,5,21,1.0
Malibagh,2026,5,5,21,1.0
Mirpur-1,2026,5,5,21,1.0
Mirpur-10,2026,5,5,21,1.6
Mirpur-12,2026,5,5,21,1.0
Moghbazar,2026,5,5,21,1.0
Mohammadpur,2026,5,5,21,1.0
Mohakhali,2026,5,5,21,1.0
Motijheel,2026,5,5,21,1.8
Nakhalpara,2026,5,5,21,1.0
New Market,2026,5,5,21,1.0
Nikunja,2026,5,5,21,1.0
Pallabi,2026,5,5,21,1.0
Paltan,2026,5,5,21,1.0
Panthapath,2026,5,5,21,1.0
Postogola,2026,5,5,21,1.0
Ramna,2026,5,5,21,1.0
Rampura,2026,5,5,21,1.0
Sadarghat,2026,5,5,21,1.0
Science Lab,2026,5,5,21,1.0
Shahbagh,2026,5,5,21,1.0
Shewrapara,2026,5,5,21,1.3
Shyampur,2026,5,5,21,1.0
Sutrapur,2026,5,5,21,1.0
Tejgaon,2026,5,5,21,1.0
Uttara-1,2026,5,5,21,1.0
Uttara-3,2026,5,5,21,1.0
Uttara-7,2026,5,5,21,1.0
Wari,2026,5,5,21,1.0
Agargaon,2026,5,5,22,1.4
Airport,2026,5,5,22,1.0
Badda,2026,5,5,22,1.0
Banani,2026,5,5,22,1.0
Bangshal,2026,5,5,22,1.0
Baridhara,2026,5,5,22,1.0
Bashundhara,2026,5,5,22,1.0
Bijoynagar,2026,5,5,22,1.0
Chawk Bazar,2026,5,5,22,1.6
DOHS Mohakhali,2026,5,5,22,1.0
Demra,2026,5,5,22,1.0
Dhanmondi,2026,5,5,22,1.3
Elephant Road,2026,5,5,22,1.5
Eskaton,2026,5,5,22,1.0
Farmgate,2026,5,5,22,1.0
Gabtoli,2026,5,5,22,1.0
Green Road,2026,5,5,22,1.0
Gulshan-1,2026,5,5,22,1.0
Gulshan-2,2026,5,5,22,1.0
Hatirpool,2026,5,5,22,1.0
Hazaribagh,2026,5,5,22,1.0
Islampur,2026,5,5,22,1.0
Jatrabari,2026,5,5,22,1.4
Kakrail,2026,5,5,22,1.0
Kallyanpur,2026,5,5,22,1.0
Kamalapur,2026,5,5,22,1.0
Karwan Bazar,2026,5,5,22,1.7
Kazipara,2026,5,5,22,1.0
Keraniganj,2026,5,5,22,1.0
Khilkhet,2026,5,5,22,1.0
Kuril,2026,5,5,22,1.0
Lalbagh,2026,5,5,22,1.0
Malibagh,2026,5,5,22,1.0
Mirpur-1,2026,5,5,22,1.0
Mirpur-10,2026,5,5,22,1.0
Mirpur-12,2026,5,5,22,1.0
Moghbazar,2026,5,5,22,1.0
Mohammadpur,2026,5,5,22,1.0
Mohakhali,2026,5,5,22,1.0
Motijheel,2026,5,5,22,1.0
Nakhalpara,2026,5,5,22,1.0
New Market,2026,5,5,22,1.0
Nikunja,2026,5,5,22,1.8
Pallabi,2026,5,5,22,1.0
Paltan,2026,5,5,22,1.0
Panthapath,2026,5,5,22,1.0
Postogola,2026,5,5,22,1.0
Ramna,2026,5,5,22,1.0
Rampura,2026,5,5,22,1.0
Sadarghat,2026,5,5,22,1.0
Science Lab,2026,5,5,22,1.0
Shahbagh,2026,5,5,22,1.0
Shewrapara,2026,5,5,22,1.0
Shyampur,2026,5,5,22,1.0
Sutrapur,2026,5,5,22,1.0
Tejgaon,2026,5,5,22,1.0
Uttara-1,2026,5,5,22,1.0
Uttara-3,2026,5,5,22,1.0
Uttara-7,2026,5,5,22,1.0
Wari,2026,5,5,22,1.0
Agargaon,2026,5,5,23,1.0
Airport,2026,5,5,23,1.0
Badda,2026,5,5,23,1.4
Banani,2026,5,5,23,1.5
Bangshal,2026,5,5,23,1.0
Baridhara,2026,5,5,23,1.0
Bashundhara,2026,5,5,23,1.0
Bijoynagar,2026,5,5,23,1.0
Chawk Bazar,2026,5,5,23,1.0
DOHS Mohakhali,2026,5,5,23,1.0
Demra,2026,5,5,23,1.0
Dhanmondi,2026,5,5,23,1.0
Elephant Road,2026,5,5,23,1.0
Eskaton,2026,5,5,23,1.0
Farmgate,2026,5,5,23,1.5
Gabtoli,2026,5,5,23,1.0
Green Road,2026,5,5,23,1.0
Gulshan-1,2026,5,5,23,1.0
Gulshan-2,2026,5,5,23,1.0
Hatirpool,2026,5,5,23,1.0
Hazaribagh,2026,5,5,23,1.0
Islampur,2026,5,5,23,1.0
Jatrabari,2026,5,5,23,1.0
Kakrail,2026,5,5,23,1.0
Kallyanpur,2026,5,5,23,1.0
Kamalapur,2026,5,5,23,1.0
Karwan Bazar,2026,5,5,23,1.0
Kazipara,2026,5,5,23,1.0
Keraniganj,2026,5,5,23,1.0
Khilkhet,2026,5,5,23,1.0
Kuril,2026,5,5,23,1.0
Lalbagh,2026,5,5,23,1.0
Malibagh,2026,5,5,23,1.3
Mirpur-1,2026,5,5,23,1.0
Mirpur-10,2026,5,5,23,1.0
Mirpur-12,2026,5,5,23,1.0
Moghbazar,2026,5,5,23,1.0
Mohammadpur,2026,5,5,23,1.0
Mohakhali,2026,5,5,23,1.0
Motijheel,2026,5,5,23,1.0
Nakhalpara,2026,5,5,23,1.0
New Market,2026,5,5,23,1.0
Nikunja,2026,5,5,23,1.0
Pallabi,2026,5,5,23,1.0
Paltan,2026,5,5,23,1.0
Panthapath,2026,5,5,23,1.0
Postogola,2026,5,5,23,1.0
Ramna,2026,5,5,23,1.0
Rampura,2026,5,5,23,1.0
Sadarghat,2026,5,5,23,1.0
Science Lab,2026,5,5,23,1.0
Shahbagh,2026,5,5,23,1.0
Shewrapara,2026,5,5,23,1.0
Shyampur,2026,5,5,23,1.0
Sutrapur,2026,5,5,23,1.5
Tejgaon,2026,5,5,23,1.0
Uttara-1,2026,5,5,23,1.0
Uttara-3,2026,5,5,23,1.0
Uttara-7,2026,5,5,23,1.7
Wari,2026,5,5,23,1.0
Agargaon,2026,5,6,0,1.4
Airport,2026,5,6,0,1.0
Badda,2026,5,6,0,1.0
Banani,2026,5,6,0,1.0
Bangshal,2026,5,6,0,1.0
Baridhara,2026,5,6,0,1.0
Bashundhara,2026,5,6,0,1.0
Bijoynagar,2026,5,6,0,1.0
Chawk Bazar,2026,5,6,0,1.4
DOHS Mohakhali,2026,5,6,0,1.0
Demra,2026,5,6,0,1.0
Dhanmondi,2026,5,6,0,1.0
Elephant Road,2026,5,6,0,1.0
Eskaton,2026,5,6,0,1.0
Farmgate,2026,5,6,0,1.0
Gabtoli,2026,5,6,0,1.0
Green Road,2026,5,6,0,1.0
Gulshan-1,2026,5,6,0,1.0
Gulshan-2,2026,5,6,0,1.0
Hatirpool,2026,5,6,0,1.0
Hazaribagh,2026,5,6,0,1.0
Islampur,2026,5,6,0,1.0
Jatrabari,2026,5,6,0,1.0
Kakrail,2026,5,6,0,1.0
Kallyanpur,2026,5,6,0,1.0
Kamalapur,2026,5,6,0,1.0
Karwan Bazar,2026,5,6,0,1.0
Kazipara,2026,5,6,0,1.0
Keraniganj,2026,5,6,0,1.0
Khilkhet,2026,5,6,0,1.0
Kuril,2026,5,6,0,1.0
Lalbagh,2026,5,6,0,1.0
Malibagh,2026,5,6,0,1.0
Mirpur-1,2026,5,6,0,1.0
Mirpur-10,2026,5,6,0,1.0
Mirpur-12,2026,5,6,0,1.0
Moghbazar,2026,5,6,0,1.0
Mohammadpur,2026,5,6,0,1.0
Mohakhali,2026,5,6,0,1.0
Motijheel,2026,5,6,0,1.0
Nakhalpara,2026,5,6,0,1.0
New Market,2026,5,6,0,1.0
Nikunja,2026,5,6,0,1.4
Pallabi,2026,5,6,0,1.0
Paltan,2026,5,6,0,1.0
Panthapath,2026,5,6,0,1.0
Postogola,2026,5,6,0,1.0
Ramna,2026,5,6,0,1.0
Rampura,2026,5,6,0,1.0
Sadarghat,2026,5,6,0,1.0
Science Lab,2026,5,6,0,1.0
Shahbagh,2026,5,6,0,1.0
Shewrapara,2026,5,6,0,1.0
Shyampur,2026,5,6,0,1.0
Sutrapur,2026,5,6,0,1.0
Tejgaon,2026,5,6,0,1.0
Uttara-1,2026,5,6,0,1.0
Uttara-3,2026,5,6,0,1.0
Uttara-7,2026,5,6,0,1.0
Wari,2026,5,6,0,1.0
Agargaon,2026,5,6,1,1.3
Airport,2026,5,6,1,1.0
Badda,2026,5,6,1,1.7
Banani,2026,5,6,1,1.0
Bangshal,2026,5,6,1,1.0
Baridhara,2026,5,6,1,1.4
Bashundhara,2026,5,6,1,1.0
Bijoynagar,2026,5,6,1,1.0
Chawk Bazar,2026,5,6,1,1.0
DOHS Mohakhali,2026,5,6,1,1.0
Demra,2026,5,6,1,1.0
Dhanmondi,2026,5,6,1,1.0
Elephant Road,2026,5,6,1,1.0
Eskaton,2026,5,6,1,1.0
Farmgate,2026,5,6,1,1.0
Gabtoli,2026,5,6,1,1.0
Green Road,2026,5,6,1,1.5
Gulshan-1,2026,5,6,1,1.0
Gulshan-2,2026,5,6,1,1.0
Hatirpool,2026,5,6,1,1.0
Hazaribagh,2026,5,6,1,1.0
Islampur,2026,5,6,1,1.0
Jatrabari,2026,5,6,1,1.0
Kakrail,2026,5,6,1,1.0
Kallyanpur,2026,5,6,1,1.4
Kamalapur,2026,5,6,1,1.0
Karwan Bazar,2026,5,6,1,1.0
Kazipara,2026,5,6,1,1.0
Keraniganj,2026,5,6,1,1.0
Khilkhet,2026,5,6,1,1.0
Kuril,2026,5,6,1,1.7
Lalbagh,2026,5,6,1,1.0
Malibagh,2026,5,6,1,1.0
Mirpur-1,2026,5,6,1,1.0
Mirpur-10,2026,5,6,1,1.0
Mirpur-12,2026,5,6,1,1.0
Moghbazar,2026,5,6,1,1.0
Mohammadpur,2026,5,6,1,1.0
Mohakhali,2026,5,6,1,1.0
Motijheel,2026,5,6,1,1.0
Nakhalpara,2026,5,6,1,1.0
New Market,2026,5,6,1,1.0
Nikunja,2026,5,6,1,1.0
Pallabi,2026,5,6,1,1.0
Paltan,2026,5,6,1,1.0
Panthapath,2026,5,6,1,1.0
Postogola,2026,5,6,1,1.0
Ramna,2026,5,6,1,1.0
Rampura,2026,5,6,1,1.0
Sadarghat,2026,5,6,1,1.0
Science Lab,2026,5,6,1,1.0
Shahbagh,2026,5,6,1,1.0
Shewrapara,2026,5,6,1,1.0
Shyampur,2026,5,6,1,1.0
Sutrapur,2026,5,6,1,1.0
Tejgaon,2026,5,6,1,1.0
Uttara-1,2026,5,6,1,1.0
Uttara-3,2026,5,6,1,1.0
Uttara-7,2026,5,6,1,1.0
Wari,2026,5,6,1,1.0
Agargaon,2026,5,6,2,1.0
Airport,2026,5,6,2,1.0
Badda,2026,5,6,2,1.0
Banani,2026,5,6,2,1.6
Bangshal,2026,5,6,2,1.0
Baridhara,2026,5,6,2,1.0
Bashundhara,2026,5,6,2,1.0
Bijoynagar,2026,5,6,2,1.0
Chawk Bazar,2026,5,6,2,1.0
DOHS Mohakhali,2026,5,6,2,1.0
Demra,2026,5,6,2,1.0
Dhanmondi,2026,5,6,2,1.0
Elephant Road,2026,5,6,2,1.0
Eskaton,2026,5,6,2,1.0
Farmgate,2026,5,6,2,1.0
Gabtoli,2026,5,6,2,1.0
Green Road,2026,5,6,2,1.0
Gulshan-1,2026,5,6,2,1.0
Gulshan-2,2026,5,6,2,1.0
Hatirpool,2026,5,6,2,1.0
Hazaribagh,2026,5,6,2,1.0
Islampur,2026,5,6,2,1.0
Jatrabari,2026,5,6,2,1.0
Kakrail,2026,5,6,2,1.0
Kallyanpur,2026,5,6,2,1.4
Kamalapur,2026,5,6,2,1.0
Karwan Bazar,2026,5,6,2,1.0
Kazipara,2026,5,6,2,1.0
Keraniganj,2026,5,6,2,1.4
Khilkhet,2026,5,6,2,1.5
Kuril,2026,5,6,2,1.0
Lalbagh,2026,5,6,2,1.0
Malibagh,2026,5,6,2,1.0
Mirpur-1,2026,5,6,2,1.0
Mirpur-10,2026,5,6,2,1.0
Mirpur-12,2026,5,6,2,1.0
Moghbazar,2026,5,6,2,1.7
Mohammadpur,2026,5,6,2,1.0
Mohakhali,2026,5,6,2,1.3
Motijheel,2026,5,6,2,1.0
Nakhalpara,2026,5,6,2,1.0
New Market,2026,5,6,2,1.0
Nikunja,2026,5,6,2,1.0
Pallabi,2026,5,6,2,1.0
Paltan,2026,5,6,2,1.0
Panthapath,2026,5,6,2,1.0
Postogola,2026,5,6,2,1.3
Ramna,2026,5,6,2,1.0
Rampura,2026,5,6,2,1.0
Sadarghat,2026,5,6,2,1.0
Science Lab,2026,5,6,2,1.0
Shahbagh,2026,5,6,2,1.0
Shewrapara,2026,5,6,2,1.0
Shyampur,2026,5,6,2,1.0
Sutrapur,2026,5,6,2,1.0
Tejgaon,2026,5,6,2,1.0
Uttara-1,2026,5,6,2,1.0
Uttara-3,2026,5,6,2,1.0
Uttara-7,2026,5,6,2,1.0
Wari,2026,5,6,2,1.0
Agargaon,2026,5,6,3,1.4
Airport,2026,5,6,3,1.0
Badda,2026,5,6,3,1.0
Banani,2026,5,6,3,1.0
Bangshal,2026,5,6,3,1.0
Baridhara,2026,5,6,3,1.0
Bashundhara,2026,5,6,3,1.6
Bijoynagar,2026,5,6,3,1.0
Chawk Bazar,2026,5,6,3,1.0
DOHS Mohakhali,2026,5,6,3,1.0
Demra,2026,5,6,3,1.0
Dhanmondi,2026,5,6,3,1.0
Elephant Road,2026,5,6,3,1.0
Eskaton,2026,5,6,3,1.0
Farmgate,2026,5,6,3,1.0
Gabtoli,2026,5,6,3,1.0
Green Road,2026,5,6,3,1.0
Gulshan-1,2026,5,6,3,1.7
Gulshan-2,2026,5,6,3,1.0
Hatirpool,2026,5,6,3,1.0
Hazaribagh,2026,5,6,3,1.0
Islampur,2026,5,6,3,1.0
Jatrabari,2026,5,6,3,1.0
Kakrail,2026,5,6,3,1.0
Kallyanpur,2026,5,6,3,1.0
Kamalapur,2026,5,6,3,1.0
Karwan Bazar,2026,5,6,3,1.0
Kazipara,2026,5,6,3,1.0
Keraniganj,2026,5,6,3,1.0
Khilkhet,2026,5,6,3,1.0
